Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","420.8","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","512.7","","Official data"
"PP","Producer Prices","114","Kenya","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","300.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","168.9","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","75.7","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","127.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","121.3","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","70.9","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","55.7","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","69.6","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","91","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","266.5","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","115.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","224.8","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","305.6","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","418.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","300.7","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","490.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","381.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","510.2","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","304.1","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","424.6","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","369.3","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","403.8","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","559.2","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","705","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","704.4","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","552","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","604.5","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","273.5","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","290.9","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","295.1","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","348.3","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","384.7","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","506.1","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","458.4","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","443.8","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","464.3","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","597","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","663.3","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","729.7","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","663.3","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","797.3","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","648.8","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","559.2","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","754.4","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","1017.6","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","1062.7","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","1135","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","985.7","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1116.4","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","928","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","49.2","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","46","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","102.2","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","56","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","83.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","30.2","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","67.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","52.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","59.2","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","23","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","33.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","280.6","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","289.9","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","212.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","130.3","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","539.1","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","579.8","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","353.4","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","477.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","624.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","513.9","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","447.1","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","554.8","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","444.4","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","405.9","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","442.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","546.4","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","421","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","421","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","530.4","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","771.7","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","1185.1","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","1241.6","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","1243.6","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","1254.5","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","1437.2","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","1757.7","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","1625.5","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","1642.4","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","1723.7","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","1715.3","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","1858.7","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","1724.8","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","1524.9","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","1526.5","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","1609.8","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1653.3","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","1567.9","","Official data"
"PP","Producer Prices","129","Madagascar","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","62.1","","Official data"
"PP","Producer Prices","129","Madagascar","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","78.2","","Official data"
"PP","Producer Prices","129","Madagascar","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","56.4","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","553.7","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","501.7","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","358.4","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","418.1","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","385.2","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","579.8","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","399","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","288.3","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","358.5","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","333.2","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","304.4","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","415.1","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","559.3","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","432.6","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","440.2","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","389.5","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","485.8","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","511.1","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","499.2","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","457","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","481.9","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","613.5","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","567.3","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","528.7","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","497.2","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","508.8","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","481","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","519.7","","Official data"
"PP","Producer Prices","134","Malta","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","638.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","403.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","287.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","344.4","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","399.1","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1995","1995","7021","Annual value","USD","287.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1996","1996","7021","Annual value","USD","339.5","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1997","1997","7021","Annual value","USD","200.8","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1998","1998","7021","Annual value","USD","368.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","1999","1999","7021","Annual value","USD","370.6","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","372.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","300.8","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","319.7","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","309.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","314.8","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","329.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","433.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","514","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","478.1","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","307.5","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","440.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","398.6","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","609.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","389","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","441.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","363.5","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","348.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","461","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","613","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","572.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2000","2000","7021","Annual value","USD","517.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","525.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","585.3","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","662.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","730.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","586.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","777.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","782.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","974.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","1058.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","1049","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","966.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","928.3","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","1011.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","856.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","747.6","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","832","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","467.4","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","402.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","436.7","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2001","2001","7021","Annual value","USD","363.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","355.2","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","381.3","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2004","2004","7021","Annual value","USD","413.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2005","2005","7021","Annual value","USD","403.7","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2006","2006","7021","Annual value","USD","416.7","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2007","2007","7021","Annual value","USD","488.5","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2008","2008","7021","Annual value","USD","518","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2009","2009","7021","Annual value","USD","693.5","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2010","2010","7021","Annual value","USD","969.2","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2011","2011","7021","Annual value","USD","837.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2012","2012","7021","Annual value","USD","762.9","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2013","2013","7021","Annual value","USD","725.7","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2014","2014","7021","Annual value","USD","686.2","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2015","2015","7021","Annual value","USD","675","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","649.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","727.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","926.4","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","899.6","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1991","1991","7021","Annual value","USD","780.9","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1992","1992","7021","Annual value","USD","454.9","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1993","1993","7021","Annual value","USD","253.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","515","Apples","1994","1994","7021","Annual value","USD","324.2","","Official data"
